title;custom__category;base_url;custom__name_en;custom__unirank;custom__forbes_rank;custom__raex_rank;custom__qs_rank;custom__the_rank;custom__city;custom__region;page__1;page__2;page__3;site_error;vi_not_work;vi_found;vi_m_f;vi_b_f;vi_is_panel;vi_is_apply_changes;vi_is_reload;vi_is_cross_pages;vi_font_sizes;vi_color_schemes;vi_pictures_modes;vi_font_sizes_wc;vi_color_schemes_wc;vi_pictures_switch_wc;vi_line_spacing;vi_letter_spacing;vi_scroll;vi_scale_br;vi_another_content;vi_fonts_switch;site_engine;vi_source;site_lang;site_front;site_crm
Академия Государственной противопожарной службы Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий;гос.структуры ;https://academygps.ru/;;;;;;;Москва;77;https://academygps.ru/;;;;;1;1;1;1;1;;0;;;;;;;;;;;;;1c-bitrix;;php;;
Московский университет им. С.Ю. Витте;гуманитарный;https://www.muiv.ru/;Sergei Witte University of Moscow;185;;;;;Москва;77;https://www.muiv.ru/;;;;;1;1;1;1;1;1;1;10;5;3;1;1;0;1;1;;;;2;1c-bitrix;isvek.ru (bvi);php;;bitrix24
Санкт-Петербургский университет технологий управления и экономики;гуманитарный;https://www.spbume.ru/;St. Petersburg University of Management Technologies and Economics;284;;;;;Санкт-Петербург;78;https://www.spbume.ru/;;;;;1;1;1;1;1;1;1;10;;2;1;;1;;;;;;;;;php;;
Университет управления «ТИСБИ»;гуманитарный;https://www.tisbi.ru/;;;;;;;Казань;16;https://www.tisbi.ru/;;;;1;;;;;;;;;;;;;;;;1;;;;;;php;;
Международный банковский институт;гуманитарный;https://www.ibispb.ru/;;;;;;;Санкт-Петербург;78;https://www.ibispb.ru/;;;;;1;1;0;1;;;1;3;3;;1;1;;;;;;;;1c-bitrix;;php;;
Академия труда и социальных отношений;гуманитарный;https://atiso.ru/;;;;;;;Москва;77;https://atiso.ru/;;;;;1;1;1;1;1;;1;3;3;2;0;1;0;;;;;;;1c-bitrix;bitrix special-aaVersion;php;;
Сургутский институт экономики, управления и права;гуманитарный;http://sielom.ru/;;;;;;;Сургут;86;http://sielom.ru/;;;;;1;1;1;1;1;;1;10;5;3;1;1;1;1;1;1;1;;2;;isvek.ru (bvi);php;;
Дальневосточный юридический институт Министерства внутренних дел Российской Федерации;гуманитарный;https://xn--b1adn1g.xn--b1aew.xn--p1ai/;;;;;;;Хабаровск;27;https://xn--b1adn1g.xn--b1aew.xn--p1ai/;;;;;1;1;1;1;1;1;1;3;3;2;1;1;1;;1;;;;;;;;;
Восточно-Сибирский институт экономики и права;гуманитарный;http://vsiep.ru/;;;;;;;Иркутск;38;http://vsiep.ru/;;;;;1;1;1;1;1;1;1;6;;;1;;;;;1;;1;;joomla;;php;;
Институт Управления, Бизнеса и Права;гуманитарный;http://piubp.ru/;;;;;;;Пятигорск;26;http://piubp.ru/;;;;;1;1;1;1;1;1;1;3;;;1;;;;;;1;;;drupal;;php;;
Академия права и управления Федеральной службы исполнения наказаний;гуманитарный;https://apu.fsin.gov.ru/;;;;;;;Рязань;62;https://apu.fsin.gov.ru/;;;;;1;1;1;1;;;1;3;;;1;;;;;1;;;;1c-bitrix;;php;;
Рязанский институт (филиал) Московского политехнического университета;общий технический ;http://rimsou.ru/;;;;;;;Рязань;62;http://rimsou.ru/;;;;;1;0;1;1;;;;6;;;1;;;;;1;;;;joomla;;php;;
Волгоградская консерватория (институт) имени П. А. Серебрякова;искусство и культура;http://serebryakovka.ru/;;;;;;;Волгоград;35;http://serebryakovka.ru/;http://new.serebryakovka.ru/;;;;1;1;1;1;1;1;1;3;3;;1;1;;;;1;;;;;;php;;
Новосибирское высшее военное командное училище (г. Новосибирск);гос.структуры ;http://nvvku.mil.ru/;;;;;;;Новосибирск;54;http://nvvku.mil.ru/;;;;;1;1;1;1;1;1;1;3;3;2;1;1;0;;;;1;;;;;;;
Санкт-Петербургская государственная академия ветеринарной медицины;медицинский;https://spbgavm.ru/;;;;;;;Санкт-Петербург;78;https://spbgavm.ru/;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;
Хабаровский пограничный институт Федеральной службы безопасности Российской Федерации;гос.структуры ;http://khpi.fsb.ru/;;;;;;;Хабаровск;27;http://khpi.fsb.ru/;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
Казанский государственный аграрный университет;аграрный;http://kazgau.ru/;;;;;;;Казань;16;http://kazgau.ru/;;;;;1;1;1;1;1;;1;4;3;2;1;1;0;;;1;1;;;wordpress;;php;;
Санкт-Петербургский военный ордена Жукова институт войск национальной гвардии Российской Федерации;гос.структуры ;http://spvi.ru/;;;;;;;Санкт-Петербург;78;http://spvi.ru/;;;;;1;1;1;1;1;0;1;5;3;3;1;1;1;;;;;;;;vi-panel;;;
Пермский военный институт войск национальной гвардии Российской Федерации;гос.структуры ;http://xn--b1aads0ai.xn--p1ai/;;;;;;;Пермь;59;http://xn--b1aads0ai.xn--p1ai/;https://pvi.rosguard.gov.ru/;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
Военно-медицинская академия имени С.М.Кирова Министерства обороны Российской Федерации;гос.структуры ;https://www.vmeda.org/;;;;;;;Санкт-Петербург;78;https://www.vmeda.org/;;;;;1;1;1;1;1;;1;4;5;3;1;1;1;;;;1;;;wordpress;vi-panel;php;;
Академия Федеральной службы охраны Российской Федерации;гос.структуры ;https://alt.academ.msk.rsnet.ru/;;;;;;;Орёл;57;https://alt.academ.msk.rsnet.ru/;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
Мурманский арктический государственный университет;общий;http://www.masu.edu.ru/;Murmansk Arctic State University;222;;;;;Мурманск;51;http://www.masu.edu.ru/;;;;;1;1;1;1;1;;1;3;3;2;1;1;1;;;;;;;1c-bitrix;bitrix special-aaVersion;php;;
Шадринский государственный Педагогический университет;гуманитарный;http://shgpi.edu.ru/;;;;;;;Шадринск;45;http://shgpi.edu.ru/;;;;;1;1;1;;1;1;1;;;;;;;;;;;;;typo3;;php;;
Ярославский государственный университет им. П. Г. Демидова;гуманитарный;http://www.uniyar.ac.ru/;Yaroslavl State University;68;;;;;Ярославль;76;http://www.uniyar.ac.ru/;;;;;1;1;1;1;1;0;1;3;3;2;1;1;1;;;;1;;;1c-bitrix;bitrix special-aaVersion;php;;
Амурский государственный университет;гуманитарный;https://www.amursu.ru/;Amur State University;138;;;;;Благовещенск;28;https://www.amursu.ru/;;;;;1;1;1;1;1;;1;3;3;2;1;0;1;;;;1;;;1c-bitrix;bitrix special-aaVersion;php;preact;
Северный государственный медицинский университет;медицинский;http://www.nsmu.ru/;North State Medical University;148;;;;;Архангельск;29;http://www.nsmu.ru/;;;;;1;1;1;1;1;1;1;3;5;3;1;1;1;1;1;1;;1;2;1c-bitrix;slabovid.ru (mibok);php;;
Уральский государственный медицинский университет;медицинский;http://www.usma.ru/;;;;84;;;Екатеринбург;66;http://www.usma.ru/;;;;;1;1;1;1;1;;1;3;5;3;1;1;1;;;;;1;2;wordpress;prolexgroup.ru/special;php;;
Якутская государственная сельскохозяйственная академия;аграрный;http://ysaa.ru/;;;;;;;Якутск;14;http://ysaa.ru/;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
Московский государственный университет им. М. В. Ломоносова;общий;https://www.msu.ru/;Lomonosov Moscow State University;1;2;1;1;1;Москва;77;https://www.msu.ru/en/;https://www.msu.ru/entrance/;;;;1;1;1;1;1;1;1;3;3;;1;1;;;;1;;;;1c-bitrix;;php;;
Российский государственный социальный университет;гуманитарный;https://rgsu.net/;Russian State Social University;55;;;;;Москва;77;https://rgsu.net/;https://rgsu.net/abitur/;;;;1;1;1;1;;;1;4;4;;1;1;;1;1;;;;3;;userway.org;php;vue.js;
Иркутский национальный исследовательский технический университет;спец технический;http://www.istu.edu/;Irkutsk National Research Technical University;89;63;;;;Иркутск;38;http://www.istu.edu/;https://www.istu.edu/abiturientu/;;;;1;1;1;1;1;1;1;3;5;3;1;1;1;;1;;;;;1c-bitrix;;php;;
Воронежский Государственный Медицинский Университет им. Н.Н. Бурденко;медицинский;http://vrngmu.ru/;Voronezh State Medical University;169;97;80;;;Воронеж;36;http://vrngmu.ru/;http://vrngmu.ru/entrance/;;;;1;1;1;1;1;1;1;3;5;3;1;1;0;1;1;1;;1;2;1c-bitrix;slabovid.ru (mibok);php;;
Алтайская государственная педагогическая академия;гуманитарный;https://www.altspu.ru/;Altai State Pedagogical Academy;87;;;;;Барнаул;22;https://www.altspu.ru/;https://pricom.altspu.ru/;;;;1;1;1;1;1;;1;3;3;2;0;0;1;;;;1;;;1c-bitrix;bitrix special-aaVersion;php;;
Институт экономической политики имени Е.Т. Гайдара;гуманитарный;https://www.iep.ru/ru/;Gaidar Institute for Economic Policy;115;;;;;Москва;77;https://www.iep.ru/ru/;;;;;1;1;1;1;1;1;1;3;;;1;;;;;;1;;;1c-bitrix;;php;;
Европейский Университет в Санкт-Петербурге;гуманитарный;https://eusp.org/;European University at St. Petersburg;121;;;;;Санкт-Петербург;78;https://eusp.org/;;;;1;;;;;;;;;;;;;;;;;;;;drupal;;php;;
Московский государственный университет путей сообщения;транспорт ;https://www.miit.ru/;Moscow State University of Railway Engineering;139;;;;;Москва;77;https://www.miit.ru/;;;;;1;1;1;1;1;;1;3;5;3;1;1;0;1;1;;;;2;;isvek.ru (bvi);;;
Мурманский государственный технический университет;общий технический ;http://www.mstu.edu.ru/;Murmansk State Technical University;198;;;;;Мурманск;51;http://www.mstu.edu.ru/;;;;;1;1;1;1;1;;1;3;3;2;0;1;0;;;;;;;;;php;;
Московский государственный университет геодезии и картографии;спец технический;http://www.miigaik.ru/;Moscow State University of Geodesy and Cartography;207;;;;;Москва;77;http://www.miigaik.ru/;;;;;1;1;1;1;1;;1;3;3;2;1;1;1;;;;;;;1c-bitrix;bitrix special-aaVersion;php;;
Саратовская государственная академия права;гуманитарный;http://xn--80af5bzc.xn--p1ai/ru/;Saratov State Academy of Law;216;;;;;Саратов;64;http://xn--80af5bzc.xn--p1ai/ru/;;;;;1;1;1;1;1;;0;10;5;3;1;1;0;1;1;;1;;2;joomla;isvek.ru (bvi);php;;
Сургутский государственный университет;общий;http://www.surgu.ru/;Surgut State University;217;;;;;Сургут;86;http://www.surgu.ru/index;;;;;1;1;1;1;1;;1;3;5;2;1;1;1;;1;;;;2;ruby on rails;;ruby;;bitrix24
Московский государственный университет технологий и управления им. К.Г. Разумовского (ПКУ);гуманитарный;https://www.mgutm.ru/;Moscow State University of Technology and Management;190;;;;;Москва;77;https://www.mgutm.ru/;;;;;1;1;1;1;1;;0;10;5;3;1;1;1;1;1;;;;2;wordpress;isvek.ru (bvi);php;;
Санкт-Петербургский государственный университет культуры и искусств;искусство и культура;https://www.spbgik.ru/;St. Petersburg State University for Culture and Arts;184;;;;;Санкт-Петербург;78;https://www.spbgik.ru/;https://past.spbgik.ru/;;;1;;;;;;;;;;;;;;;;;;;;1c-bitrix;;php;;
Современная гуманитарная академия;гуманитарный;https://muh.ru/;Modern University for the Humanities;228;;;;;Москва;77;https://muh.ru/;;;;1;;;;;;;;;;;;;;;;;;;;wordpress;;php;;
Национальный государственный университет физической культуры, спорта и здоровья;спорт ;http://www.lesgaft.spb.ru/;St. Petersburg State University of Physical Education;231;;;;;Санкт-Петербург;78;http://www.lesgaft.spb.ru/;;;;1;;;;;;;;;;;;;;;;;;;;drupal;finevision.ru;php;;
Астраханский государственный технический университет;общий технический ;https://www.astu.org/;Astrakhan State Technical University;256;;;;;Астрахань;30;https://www.astu.org/;;;;;1;1;1;1;1;;1;3;5;2;1;1;1;1;1;1;1;;2;;lidrekon.ru;asp.net;;
Ленинградский государственный университет;общий;https://lengu.ru/;Leningrad State University;278;;;;;Санкт-Петербург;78;https://lengu.ru/;;;;;1;1;1;1;1;1;1;10;;;0;;;;;1;;;;;;php;;
